Code,Song_Name,Song_Duration_ms,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Audio_mode,Speechiness,Tempo,Audio_valence,Dynamism,Decibel,Loudness,Song_Popularity,Indicator
HI9,Cheap Thrills,211666,0.046256,0.62172,69.8,0.00143,6,118.962649,0,157.5,89.976,0.732,Hi,-5.608,Blare,59.88,104.7
HI9,What Lovers Do (feat. SZA),199849,0.075166,0.78804,60.6,2.99E-06,5,118.004769,0,98.55,110.007,0.42,High,-5.254,Blare,26.81,90.9
HI9,no tears left to cry,205920,0.0392,0.69201,71.3,3.11E-06,9,167.4436,0,89.1,121.993,0.354,,-5.507,Blare,60.58,106.95
MI9,Better Now,231266,0.34692,0.6732,56.3,0,10,129.0496,1,68.1,145.028,0.374,Med,-5.843,Blare,61.51,84.45
MI9,Closer,244960,0.40572,0.74052,52.4,0,8,123.4321,1,50.7,95.01,0.661,Medium,-5.599,Blare,62.45,78.6
HI10,I Took A Pill In Ibiza - Seeb Remix,197933,0.034594,0.65637,71.3,7.68E-06,7,117.570649,0,,101.965,0.69,High,-6.647,Roar,37.41,106.95
HI9,Let You Down,212120,0.3234,0.65241,71.6,0,5,137.5929,0,166.5,148.015,0.437,Hi,-5.673,Blare,37.84,107.4
HI10,New Rules,209320,0.0025578,0.75438,70,1.56E-05,9,132.9409,0,104.1,116.073,0.608,,-6.021,Roar,60.29,105
HI8,I'm the One,288876,0.052234,0.59301,66.7,0,7,128.5956,1,,80.984,0.817,,-4.267,Blare,41.86,100.05
HI6,2002,186986,0.036456,0.69003,68.3,0,1,129.2769,0,,96.133,0.603,High,-2.881,Boom,70.71,102.45
MI9,Work from Home,214480,0.10094,0.79497,58.5,3.94E-06,8,113.294736,1,64.8,105.017,0.593,Medium,-5.861,Blare,57.50,87.75
HI9,Stay (with Alessia Cara),210090,0.24794,0.6831,62.2,0,5,124.5456,0,93.3,102.04,0.544,High,-5.025,Blare,60.18,93.3
M011,I Like Me Better,197436,0.5243,0.74448,50.5,2.55E-06,9,121.8816,1,,91.97,0.419,Medium,-7.621,Roar,53.97,75.75
MI10,Young Dumb & Broke,202546,0.19502,,53.9,1.66E-05,1,135.7225,1,63.15,136.949,0.394,Medium,-6.351,Roar,56.03,80.85
HI8,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800,0.038514,0.65241,71.7,0,8,115.971361,1,87.15,103.036,0.71,Hi,-4.202,Blare,47.21,107.55
HI7,Light It Up (feat. Nyla & Fuse ODG) - Remix,166138,0.036162,0.72864,87.9,0.000736,9,152.0289,0,104.4,107.976,0.757,Hi,-3.782,Boom,56.70,131.85
HI8,Mi Gente,189029,0.017444,0.54252,70.1,1.34E-05,11,128.5956,0,,104.237,0.309,High,-4.862,Blare,36.21,105.15
HI7,Hymn For The Weekend - Seeb Remix,212647,0.0085064,0.55935,84.9,4.68E-06,0,125.44,0,77.55,102.034,0.427,,-3.516,Boom,61.81,127.35
HI8,Weak,202193,0.12446,0.66528,64.2,0,5,129.2769,1,,123.984,0.656,High,-4.552,Blare,56.37,96.3
HI10,"Me, Myself & I",251466,0.018228,0.74943,67.2,0,0,134.0964,0,143.25,111.996,0.382,,-6.524,Roar,52.52,100.8
HI9,Let Me Love You,205946,0.075558,0.64548,71.3,1.02E-05,8,130.8736,1,55.2,100.023,0.152,High,-5.311,Blare,56.47,106.95
HI7,Shape of You,233712,0.56938,0.81675,65.2,0,1,119.486761,0,,95.977,0.931,High,-3.183,?,81.83,97.8
MI8,Havana,216896,0.18228,0.76032,51.7,3.80E-05,7,121.8816,0,46.8,104.992,0.418,,-4.323,Blare,37.78,77.55
HI9,Cold Water,185360,0.0539,,79.7,0,6,140.8969,0,80.1,92.928,0.492,High,-5.084,Blare,53.47,119.55
HI8,Attention,211475,0.094962,0.76626,62.6,3.12E-05,3,117.679104,0,64.8,100.041,0.777,,-4.432,Blare,44.67,93.9
HI8,Believer,203782,0.040866,0.76428,77.5,0,10,150.3076,0,168,124.978,0.748,High,-4.388,Blare,36.38,116.25
HI8,Call on Me - Ryan Riback Remix,222040,0.059192,0.6633,83.8,0.000611,0,134.3281,1,54.3,104.998,0.717,Hi,-4.031,Blare,61.15,125.7
HI8,Pretty Girl - Cheat Codes X CADE Remix,193613,0.147,,86.8,0.132,7,121.8816,0,43.65,121.03,0.733,High,-4.661,Blare,61.31,130.2
HI8,All Falls Down (feat. Juliander),199111,0.29694,0.65142,67.8,0,1,185.2321,1,,97.976,0.662,High,-4.407,Blare,64.02,101.7
HI7,Mine,131064,0.015778,0.7029,78.9,2.77E-06,4,210.5401,1,108.3,142.929,0.717,,-3.874,Boom,69.12,118.35
EI6,This Is What You Came For,222160,0.19502,,92.8,0.124,9,131.7904,0,,123.963,0.465,,-2.787,Boom,67.57,139.2
HI8,Thunder,187146,0.0074774,0.59499,80.9,0.0757,0,131.1025,1,66.15,167.96,0.249,Hi,-4.814,Blare,45.61,121.35
MI9,One Last Time,197266,0.09114,,59.3,1.65E-06,8,120.1216,1,48.45,125.026,0.104,Medium,-5.036,Blare,55.72,88.95
M013,Gold,225882,0.6027,0.594,41.2,0.0025,8,128.5956,1,516,113.049,0.408,Medium,-9.343,?,44.56,61.8
HI7,Silence,180822,0.25088,0.5148,76.1,4.96E-06,4,136.89,1,127.95,141.971,0.286,Hi,-3.093,Boom,67.10,114.15
HI10,Paris,221520,0.023814,0.63954,64.4,0,2,118.548544,1,46.5,99.999,0.251,,-6.763,?,50.48,96.6
HI9,Ride,214506,0.008183,0.63855,71.3,0,6,123.8769,1,58.95,74.989,0.566,,-5.355,Blare,59.51,106.95
HI9,One Dance,173986,0.0088396,0.77715,61.7,0.00246,1,182.5201,1,,103.981,0.382,Hi,-5.871,Blare,49.84,92.55
HI8,Without You (feat. Sandro Cavazza),181672,0.001764,0.64647,86.3,0,2,108.284836,1,68.55,134.004,0.276,High,-4.799,?,58.69,129.45
M013,Love Yourself,233720,0.8183,0.60291,37.8,0,4,163.84,1,,100.418,0.515,Medium,-9.828,Clang,39.26,56.7
MI8,All Time Low,217603,0.049784,0.57816,56.9,0,0,119.333776,1,,89.779,0.501,,-4.259,Blare,57.46,85.35
MI13,God's Plan,198960,0.030282,0.75042,44.8,8.67E-05,7,242.7364,1,154.5,77.176,0.373,,-9.441,Clang,37.37,67.2
HI8,Mama,184133,0.09996,0.72963,79.2,0,11,110.923024,0,,104.012,0.543,,-4.117,Blare,61.75,118.8
HI10,Capsize,237706,0.039004,0.67617,70.8,0.155,5,284.2596,0,45.75,92.991,0.355,High,-6.244,Roar,50.88,106.2
HI8,Never Be the Same,226973,0.17738,0.63063,71.3,0.000637,0,129.2769,1,112.05,129.923,0.243,,-4.333,?,59.82,106.95
HI7,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,0.0735,0.68904,81.7,0,1,140.8969,1,,98.064,0.782,High,-3.862,Boom,69.22,122.55
HI8,Symphony (feat. Zara Larsson),212459,0.25382,0.69993,62.9,1.60E-05,0,129.5044,0,84.45,122.863,0.457,Hi,-4.581,Blare,60.63,94.35
HI7,Lush Life,201122,0.13034,0.68706,71.2,0,7,146.6521,0,69,98.022,0.799,Hi,-3.923,Boom,68.34,106.8
HI9,Scars To Your Beautiful,230226,0.02793,0.56727,73.9,0,0,123.4321,1,193.5,97.085,0.451,High,-5.74,Blare,52.98,110.85
HI8,Starving,181880,0.37044,0.72171,61.5,0,4,122.1025,1,,99.989,0.508,High,-4.238,Blare,61.22,92.25
MI8,That's What I Like,206693,0.01274,0.84447,56,0,1,119.771136,1,60.9,134.066,0.86,Medium,-4.961,Blare,69.60,84
MI10,It Ain’t Me (with Selena Gomez),220780,0.11662,,53.3,0,0,118.026496,1,105.9,99.968,0.515,,-6.596,Roar,49.95,79.95
HI8,My House,192190,0.02107,0.68112,70.2,0,7,127.2384,0,,94.006,0.74,High,-4.792,Blare,62.02,105.3
HI8,Solo (feat. Demi Lovato),222653,0.043218,0.72963,63.6,6.66E-05,11,182.25,0,65.55,105.005,0.565,Hi,-4.546,Blare,67.35,95.4
HI10,Don't Wanna Know,214480,0.34888,0.76923,62.7,0,7,120.033936,1,,100.054,0.444,High,-6.142,Roar,24.65,94.05
H08,Treat You Better,187973,0.12936,0.45045,79.7,0,10,123.21,0,540,165.717,0.757,Hi,-4.133,?,34.48,119.55
HI10,Meant to Be (feat. Florida Georgia Line),163870,0.04606,0.63657,78.3,0,10,117.2889,1,,154.084,0.579,Hi,-6.458,Roar,58.09,117.45
MI14,Delicate,232253,0.21168,0.7425,40.4,0.000357,9,119.049921,0,102.3,95.045,0.0499,Med,-10.178,Rumble,47.50,60.6
HI8,More Than You Know,203000,0.031654,0.63855,74.1,0,5,166.41,0,50.85,123.07,0.534,High,-4.989,Blare,33.57,111.15
MI12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",245200,0.061838,,45.1,1.30E-05,0,175.5625,1,87.75,117.973,0.0862,Med,-8.374,Clang,29.93,67.65
HI9,No Promises (feat. Demi Lovato),223503,0.05635,0.73359,66.7,0,10,122.3236,1,201,112.956,0.595,High,-5.445,Blare,56.34,100.05
HI9,Cake By The Ocean,218440,0.15974,0.76626,74.8,0,4,110.586256,0,76.35,119.009,0.914,Hi,-5.478,?,39.29,112.2
HI11,There for You,221904,0.12152,,64.4,0,6,126.3376,0,82.95,105.969,0.13,High,-7.607,Roar,49.02,96.6
MI10,Issues,176346,0.40768,0.69696,42.3,0,8,112.508449,1,,113.962,0.451,Medium,-6.792,Roar,44.71,63.45
HI10,Something Just Like This,247626,0.029988,,64.9,2.46E-05,11,137.8276,0,,102.996,0.505,Hi,-6.695,Roar,52.85,97.35
MI11,1-800-273-8255,250173,0.5586,0.6138,57.4,0,5,141.61,0,71.85,100.021,0.352,Medium,-7.788,Roar,52.69,86.1
HI8,Rockabye (feat. Sean Paul & Anne-Marie),251088,0.39788,0.7128,76.3,0,9,139.24,0,78.45,101.965,0.742,High,-4.068,Blare,67.97,114.45
HI8,Wolves,197993,0.12642,0.7128,80.7,0,11,139.9489,0,64.8,124.946,0.305,Hi,-4.59,Blare,60.77,121.05
MV14,3 Days 3 Hours,269000,0.82614,0.5742,39.1,0,2,107.495424,1,996,74.328,0.487,Medium,-10.109,Rumble,36.92,58.65
M012,Self Care,345133,0.35966,0.5148,53.8,0.00187,1,125.2161,1,309,141.894,0.177,Medium,-8.109,Clang,52.72,80.7
MI12,Double Up (feat. Belly and Dom Kennedy) - Bonus Track,361280,0.053312,0.59796,43.6,0.000242,2,135.0244,1,282,107.978,0.239,,-8.32,Clang,41.13,65.4
H010,"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",260213,0.09996,0.62271,85,0,2,178.7569,1,481.5,95.189,0.703,Hi,-6.177,Roar,55.52,127.5
MI15,East Atlanta Love Letter (feat. Future),246088,0.35966,0.594,30.4,5.93E-06,5,118.026496,0,137.25,61.579,0.17,Med,-11.969,Rumble,43.72,45.6
MV15,Situations,222261,0.50666,,36,0,7,112.487236,0,936,91.922,0.123,Med,-11.366,Rumble,31.37,54
MI12,We All Sin Here,164000,0.031164,0.6732,55.6,0.000105,9,117.831025,0,58.2,121.003,0.255,m,-8.558,Clang,34.50,83.4
H012,The Shift,271094,0.3675,,63.6,5.63E-06,4,118.679236,1,,138.275,0.339,,-8.354,Clang,36.85,95.4
MI13,Butterfly,199440,0.054488,0.76131,34.1,1.82E-06,5,131.3316,0,184.5,76.03,0.202,,-9.378,Clang,31.19,51.15
H010,Time Of My Life,181894,0.080654,0.90684,62,2.14E-06,11,126.3376,1,,95.002,0.793,Hi,-6.612,Roar,45.25,93
H010,Better Without You,174429,0.2058,0.5643,72.5,0,5,150.0625,0,409.5,111.625,0.683,Hi,-6.765,Roar,45.68,108.75
M013,Ace,182752,0.8477,0.68013,50.9,0,10,125.44,1,,106.892,0.651,Med,-9.173,Clang,43.90,76.35
M010,Old Age,141920,0.6566,0.74844,45.8,0,6,162.5625,1,318,87.893,0.551,Med,-6.434,Roar,44.35,68.7
MI14,Runnin’,235489,0.40376,,41.4,0.00137,11,131.5609,0,163.5,179.992,0.388,Med,-10.631,Rumble,36.11,62.1
H05,Voicemail,189133,0.019404,,70.5,0,10,144,0,,86.984,0.358,Hi,-1.756,Blast,68.28,105.75
M013,Prince Charming,151062,0.44492,0.64449,57.3,0,1,133.4025,1,472.5,78.219,0.605,Med,-9.468,Clang,9.15,85.95
H09,Mutual Butterflies,183875,0.5782,0.60984,64.9,0,3,130.4164,0,,78.131,0.751,,-5.133,Blare,49.07,97.35
M010,Self,94932,0.8379,0.79992,54.1,0.000977,3,130.4164,1,378,92.132,0.811,Medium,-6.525,Roar,51.57,81.15
M015,Pretty Little Fears (feat. J. Cole),240341,0.69678,0.60489,46.6,0.000264,9,117.657409,1,558,192.08,0.223,Medium,-11.361,Rumble,45.71,69.9
H011,Better Dayz,266482,0.26656,,68.5,0,2,124.7689,1,618,82.649,0.741,High,-7.92,Roar,45.41,102.75
M012,Keep Me Hustlin (feat. Rexx Life Raj),206117,0.078204,0.48609,55.2,0,3,126.1129,0,460.5,77.531,0.223,,-8.334,Clang,35.77,82.8
MI11,Unwind,234997,0.2989,,35,0.0308,6,119.924401,0,63.6,123.979,0.405,Med,-7.566,Roar,20.35,52.5
M014,Time,245681,0.2156,0.71379,48.9,0,6,103.958416,0,,123.755,0.474,Med,-10.827,Rumble,36.36,73.35
H08,Girl Blunt,205958,0.011858,0.8514,66,0.00471,1,115.175824,1,312,93.967,0.321,High,-4.568,Blare,46.53,99
MI14,Pictures on My Wall,197801,0.59094,0.92268,29.8,0.0201,9,121.2201,0,,118.017,0.0383,,-10.398,?,30.41,44.7
MI9,Yin / Yang,169527,0.88396,0.90981,59.7,0.0117,5,122.9881,0,177,125.96,0.363,Medium,-5.885,Blare,39.11,89.55
M013,Deja Vu,105547,0.14504,0.78903,34.3,0.00048,9,117.527281,0,,147.945,0.486,Med,-9.327,?,34.14,51.45
M015,Chains Choking Me (feat. Gunna),181453,0.012054,0.71478,48.2,0,2,123.6544,1,487.5,81.735,0.0842,,-11.249,Rumble,35.97,72.3
H07,TTG (feat. Kevin Gates),172138,0.055174,0.86526,69.9,0,1,120.033936,1,,77.502,0.665,Hi,-3.455,Boom,57.37,104.85
H010,Love Me,146091,0.11564,0.58509,68.1,0,7,137.3584,1,585,89.023,0.347,Hi,-6.845,Roar,35.79,102.15
M011,Elephant Man,121986,0.087024,,53.9,0.000412,7,123.6544,1,,146.995,0.433,,-7.057,Roar,36.10,80.85
HI10,Front Desk,200666,0.14994,0.82962,62.5,0,10,253.7649,0,,113.967,0.386,Hi,-6.417,Roar,44.28,93.75
MI12,ASTROTHUNDER,142969,0.13916,,46,4.81E-05,4,123.4321,0,99.15,151.901,0.286,Medium,-8.111,Clang,48.00,69
MI11,Snow White,261834,0.1911,,55.9,2.11E-06,0,123.6544,0,69,88.038,0.199,Med,-7.955,Roar,42.38,83.85
MI9,Ego,210431,0.18424,0.82467,56.7,0,7,120.978001,0,,127.995,0.203,Medium,-5.16,Blare,49.59,85.05
M017,Nothing,169368,0.55566,0.65439,38.5,0.0032,1,124.7689,0,,205.978,0.409,Med,-13.382,Babble,28.15,57.75
M012,Reflection,210311,0.069678,0.61578,48.3,6.15E-06,9,119.858704,0,313.5,75.132,0.394,Med,-8.959,Clang,32.28,72.45
MI14,More Than Friends,164153,0.4606,0.73458,30.1,0.000154,2,122.7664,0,63.6,116.914,0.268,Med,-10.652,Rumble,32.08,45.15
MI13,A Million,173875,0.49098,0.90288,29.5,0.000599,9,110.986225,0,91.05,111.552,0.803,Medium,-9.822,Clang,38.21,44.25
MI16,Come Clean,151394,0.054684,0.51975,41.6,0.0978,10,119.202724,0,75.75,80.449,0.554,Medium,-12.211,Babble,34.81,62.4
H012,White Bronco,167375,0.63406,0.44352,66.7,6.37E-06,11,123.21,0,,80.8,0.0849,High,-8.115,Clang,39.46,100.05
MI13,Yeah Right,174357,0.61152,0.66528,59,0.236,1,120.802081,1,193.5,169.036,0.21,,-9.574,Clang,36.17,88.5
M011,Speaking Of,202247,0.46942,,50.2,0,1,121.4404,1,541.5,174.098,0.612,,-7.483,?,40.98,75.3
M013,Overtime (feat. Sebastian Reynoso & KYLE),187063,0.65758,0.68013,36.1,0,0,127.69,1,382.5,136.039,0.293,Med,-9.541,?,36.14,54.15
HI8,Crazy Girl,202605,0.4998,0.71577,76.4,0,9,119.377476,0,,135.96,0.659,Hi,-4.952,Blare,44.52,114.6
M015,Ctrl Alt Del,177133,0.76244,0.63558,23.7,2.26E-05,9,123.21,1,502.5,78.336,0.108,Medium,-11.96,Rumble,29.41,35.55
HI11,Lock My Door,215779,0.052234,,73.9,0,1,120.297024,0,,109.014,0.627,Hi,-7.587,Roar,39.24,110.85
MI13,Ridin (feat. Landon Cube & YBN Nahmir),225103,0.59388,0.82368,43.9,5.45E-06,4,123.21,0,149.4,145.004,0.53,Med,-9.594,Clang,46.15,65.85
MI17,Tonight,232773,0.71344,0.4851,32.4,0.0156,4,135.4896,0,,132.991,0.0817,Medium,-13.701,Babble,29.55,48.6
M010,Qualitestaholic,195733,0.25774,0.69498,57.2,6.30E-06,0,121.8816,1,481.5,125.006,0.552,Med,-6.876,Roar,37.59,85.8
M016,Battery Acid,171911,0.80556,0.32769,57.8,1.06E-05,5,136.89,0,,77.992,0.56,Medium,-12.313,Babble,31.63,86.7
H011,All I Need,235000,0.10878,0.8118,65.9,1.08E-05,1,115.3476,0,,125.026,0.568,High,-7.358,Roar,38.27,98.85
M016,Caught Up,214368,0.80654,0.52965,21.6,0.00395,9,123.21,1,325.5,171.609,0.246,Medium,-12.932,Babble,5.49,32.4
M012,Napkins,215625,0.42238,0.73953,44.4,1.25E-06,0,122.3236,0,579,144.138,0.66,,-8.976,Clang,43.24,66.6
HI12,Bag,163261,0.16268,0.85437,67.7,0,1,124.3225,0,76.8,124.97,0.87,,-8.377,Clang,41.41,101.55
MI11,Wylin',269268,0.10976,,48.9,0.00172,0,119.049921,1,,163.996,0.0348,Medium,-7.853,Roar,40.49,73.35
MI12,Fuego,218000,0.082222,0.8118,58.7,0,9,110.082064,0,,129.244,0.856,Medium,-8.681,Clang,50.57,88.05
H012,So Much,221797,0.45766,0.8415,65.8,0,1,221.1169,0,325.5,129.833,0.429,Hi,-8.353,Clang,34.59,98.7
M012,Fujiko,279750,0.68306,0.65934,57.9,0,7,145.6849,0,429,119.899,0.549,Medium,-8.561,Clang,36.81,86.85
MI12,Disloyal,161697,0.50568,0.72765,46.1,0.00151,5,126.1129,1,207,143.988,0.381,Medium,-8.834,Clang,32.24,69.15
M018,Lights Went Down,219544,0.54194,0.61776,34.9,0.000452,9,137.3584,0,,79.99,0.335,Med,-14.133,Babble,26.37,52.35
MI10,When I Call Em,216359,0.27636,0.84843,51.4,2.86E-05,1,119.552356,0,118.05,130.027,0.578,Medium,-6.048,Roar,40.75,77.1
MI11,Some Nights,156585,0.60172,0.74448,40.3,0.000135,6,122.9881,0,192,82.023,0.384,Medium,-7.876,Roar,37.19,60.45
MI11,Reborn,324674,0.33222,0.57915,59.7,0.0404,0,142.8025,1,55.5,100.051,0.227,Med,-7.499,Roar,49.77,89.55
MI12,Closure,163723,0.28126,0.49104,44.4,1.00E-05,9,136.4224,0,,137.774,0.154,,-8.152,Clang,38.40,66.6
HI12,Take the Nite Off,160023,0.4851,,60.3,0.000135,5,126.1129,0,247.5,120.668,0.452,Hi,-8.172,Clang,32.86,90.45
MI10,Blue Moon,246909,0.044492,0.86526,52.3,0.0146,9,123.4321,0,87.3,139.993,0.312,,-6.246,Roar,37.21,78.45
M012,No Sides,209280,0.6125,0.76428,37.4,0,5,122.7664,0,339,125.117,0.487,Med,-8.125,Clang,32.45,56.1
M09,Tribe (with J. Cole),238053,0.23618,0.74745,59.4,0,7,122.5449,1,,178.929,0.237,Medium,-5.906,Blare,52.23,89.1
M015,Pyramids,197273,0.64484,0.71181,45.8,1.31E-05,11,121,0,334.5,108.044,0.175,Medium,-11.558,Rumble,26.51,68.7
H011,Say No More,196691,0.12838,0.54054,63,0,1,125.44,1,396,133.025,0.402,,-7.269,Roar,37.49,94.5
M014,Come Thru,165935,0.022932,0.54945,42.5,0,1,123.8769,1,460.5,127.759,0.179,Med,-10.863,?,34.18,63.75
MI12,Drowsiness,314226,0.30184,0.52767,48.6,3.19E-06,0,121.4404,0,75.75,96.989,0.226,,-8.293,Clang,31.81,72.9
MI14,Nike Checks,221653,0.57232,,51.2,0,5,123.6544,0,136.8,129.996,0.264,Med,-10.022,Rumble,16.88,76.8
M016,Reflection,253451,0.20972,,38.6,0.000103,9,148.1089,0,307.5,129.971,0.248,Med,-12.887,Babble,29.40,57.9
M015,Hyperspace,196458,0.6027,0.68013,52.8,0,0,167.7025,0,,140.176,0.727,,-11.274,?,33.80,79.2
M014,Insane,173829,0.70364,0.63855,42.8,0,0,128.3689,1,438,129.641,0.572,Med,-10.917,Rumble,32.89,64.2
MI13,October,209578,0.35378,,57,1.01E-06,5,118.091689,1,,119.112,0.278,Med,-9.064,Clang,29.44,85.5
M014,Mount Sinai,145659,0.5243,0.83457,45.6,0.00105,3,112.869376,0,345,132.04,0.34,Med,-10.541,Rumble,7.26,68.4
MI12,Cliché,198600,0.10192,0.80388,57.6,3.72E-05,5,120.3409,0,174,98.035,0.72,,-8.982,Clang,17.03,86.4
MI13,Winterwalk,240000,0.23716,0.53955,37.3,5.81E-05,1,165.8944,1,210,201.939,0.32,Med,-9.29,?,29.65,55.95
M014,Waverunners,174940,0.47824,0.92466,35.9,8.29E-05,9,245.5489,0,555,120.002,0.429,Medium,-10.569,Rumble,30.34,53.85
M013,CALLIGRAPHY,184250,0.71736,0.63657,53.2,0.00109,6,123.4321,1,561,73.902,0.299,Med,-9.712,Clang,35.44,79.8
H012,show goes on,180000,0.066738,0.52866,65.3,0,1,129.7321,1,549,77.095,0.571,Hi,-8.892,Clang,32.18,97.95
MI12,Be Like That (Remix),234146,0.43708,0.80289,55.8,0.000939,4,125.6641,0,178.5,122.923,0.159,Med,-8.682,Clang,29.92,83.7
M012,Too Much Time (feat. Luu Breeze & Emerson Brooks),215238,0.37142,0.40293,57,3.99E-05,1,131.1025,1,672,187.998,0.587,Medium,-8.439,Clang,35.03,85.5
H012,Meditate (feat. J.I.D.),278083,0.074186,0.73557,67.9,0,10,181.4409,0,429,147.752,0.618,Hi,-8.295,Clang,46.43,101.85
MI12,i don’t rly like u,205264,0.3479,0.48807,41,0.000213,8,124.9924,1,94.95,70.057,0.0393,Medium,-8.88,Clang,32.77,61.5
M012,18,205370,0.85946,0.47817,30.5,6.78E-05,11,126.7876,0,402,79.458,0.273,Med,-8.15,Clang,34.72,45.75
HI11,Rush,101053,0.23716,0.69201,65.7,0,2,120.494529,1,229.5,168.064,0.429,,-7.383,Roar,34.97,98.55
M013,God Bless the Internet,229998,0.47628,,51.2,0,2,130.6449,0,,87.022,0.671,Med,-9.568,?,38.89,76.8
MI14,The Conversation,188156,0.13916,0.66627,43.7,0,0,137.1241,0,234,82.967,0.163,Med,-10.381,Rumble,27.89,65.55
MI13,Channel Red,187402,0.23422,,43.5,0,8,119.0281,1,,77.048,0.0563,Med,-9.506,Clang,31.76,65.25
MI12,Wolverine (feat. Yung Bans),160560,0.1078,0.80784,51.1,0.000387,1,118.352641,1,101.4,145.061,0.403,Medium,-8.675,?,37.13,76.65
MI13,Ballin,213000,0.15974,0.69795,37.1,1.12E-06,8,114.875524,1,235.5,74.931,0.541,Med,-9.398,Clang,36.43,55.65
MI14,Young Lost Love,239658,0.9261,,32.1,0.389,11,285.9481,1,59.1,75.959,0.0393,Medium,-10.84,Rumble,30.45,48.15
MI10,Unfinished Business,215405,0.51646,0.60093,58.1,0.000107,0,120.5604,0,202.5,179.823,0.668,Med,-6.157,Roar,39.78,87.15
MI10,• SECURITY,176360,0.014504,0.73854,53.9,0,6,125.2161,1,,133.915,0.345,Medium,-6.412,Roar,35.71,80.85
HI8,Infatuated,147615,0.030576,,77.9,0,1,114.939841,1,74.7,130.027,0.326,High,-4.28,Blare,46.90,116.85
MI12,Billy,115617,0.29988,0.91575,45.3,6.99E-05,9,120.384784,0,252,137.022,0.52,Med,-8.376,Clang,36.13,67.95
MI10,Love Someone,205463,0.15778,0.5445,41.5,0,9,122.7664,0,78,172.065,0.274,,-6.557,Roar,54.86,62.25
MI8,Let Me Live (feat. Anne-Marie & Mr Eazi) - Acoustic,218049,0.52822,,54.7,0,8,118.309129,1,62.1,142.053,0.641,Medium,-4.762,Blare,54.95,82.05
LI16,comethru,181520,0.59094,0.79002,17.5,0,0,264.0625,1,,93.994,0.633,,-12.603,Babble,45.94,26.25
MI10,Eastside (with Halsey & Khalid) - Acoustic,173004,0.69678,0.68211,49.1,0,9,137.3584,1,,90.011,0.868,Medium,-6.042,?,59.75,73.65
MI13,T-Shirts - Acoustic,195480,0.82712,0.37422,25.4,0,7,123.4321,1,,78.978,0.373,Medium,-9.021,?,38.86,38.1
MI11,All I Am - Acoustic,224693,0.81732,,34.9,0,0,116.726416,1,52.65,121.898,0.446,Med,-7.579,Roar,41.61,52.35
MI11,Blame,176859,0.082418,0.54351,41.3,0,5,121.8816,0,61.65,83.438,0.462,Medium,-7.523,Roar,34.83,61.95
MI11,Best I'll Ever Sing,199141,0.52038,,28.8,0,4,128.5956,1,,89.033,0.322,Med,-7.937,Roar,40.73,43.2
MI12,In The Air (Acoustic),205322,0.6125,0.44748,51.9,3.01E-05,9,122.5449,1,,171.452,0.392,Medium,-8.741,Clang,31.01,77.85
MI10,Hold My Girl,211763,0.58506,0.60786,52.7,0,10,123.21,1,,121.941,0.354,Med,-6.374,Roar,27.29,79.05
HI10,You Say,274693,0.65562,,63.7,0,5,118.417924,1,49.95,147.924,0.1,High,-6.381,Roar,49.11,95.55
HI10,Still New York,224914,0.2254,0.65538,67.7,0,1,187.4161,0,60.9,99.017,0.347,Hi,-6.371,?,49.39,101.55
MI12,Punches (with LP),253240,0.40768,0.52569,49.9,0,0,127.9161,1,60.45,118.059,0.182,Med,-8.793,Clang,41.97,74.85
MI13,Worthy Of You,190619,0.43022,0.44649,45.2,0,1,218.4484,0,86.1,57.523,0.386,Medium,-9.363,Clang,37.96,67.8
HI10,Don't Let Me Forget (feat. Hunter Hayes),205613,0.62132,0.64251,62.3,0,2,116.683204,1,90.45,86.062,0.263,,-6.038,Roar,38.62,93.45
MI13,Collide,187149,0.60466,,53.3,0.0116,4,112.105744,1,,96.365,0.206,Medium,-9.749,Clang,31.62,79.95
MI13,Full Recovery,176134,0.77028,0.51876,30.7,0,9,123.4321,1,69.75,153.157,0.408,,-9.753,Clang,36.50,46.05
MI15,A Little More,144720,0.78106,0.37224,21.1,0,4,143.0416,1,54.6,94.7,0.228,Med,-11.665,Rumble,39.83,31.65
MI15,Girl - Acoustic,211881,0.9261,0.40887,27.2,0.0279,1,123.6544,1,47.55,109.69,0.355,Medium,-11.568,?,39.85,40.8
HI6,Shed a Tear,235146,0.098,0.45342,81.3,0,11,141.1344,1,,139.886,0.314,Hi,-2.697,Boom,58.50,121.95
MI10,Happy Now - Acoustic,152000,0.86436,0.54945,33.4,0,4,127.0129,1,105.15,80.683,0.548,Med,-6.763,?,45.70,50.1
MI12,Jubilee Road,313258,0.70168,0.45243,26.1,0,6,117.267241,1,72.75,80.117,0.185,Medium,-8.913,Clang,38.30,39.15
HI9,Hell or High Water,220468,0.0017836,0.33462,72.1,2.03E-05,4,181.9801,0,,80.774,0.381,High,-5.735,Blare,41.76,108.15
M013,Like To Be You feat. Julia Michaels,159400,0.79282,,45,0,2,122.7664,1,,153.888,0.663,Medium,-9.406,Clang,42.06,67.5
